Turn,#animals,#food,avgAE,avgET,avgH,avgV,avgML,avgL,avgFE,avgGen,maxAE,maxET,maxH,maxV,maxML,maxFE,maxGen,minAE,minET,minH,minV,minML,minFE,minGen,totalAE,totalFE,totalE,totalCombat,,nfactor ,min_bound,avg_bound,max_bound
594,1047,387,81.46121357,30.66666667,7.687679083,12.16899713,54.86914995,22.58166189,122.042975,95.15854823,2250.098545,66,9.7,14.66,63.5,2069.231853,105,0.614566304,1,6.2,10.04,45.5,0.879425635,88,85289.89061,47230.63131,132520.5219,6834.6,,6.527793696,12982.8,16098,20311.8
595,1046,345,84.83100339,30.27820268,7.694550669,12.20160612,54.91108987,22.34216061,127.5355768,95.40057361,2082.623296,66,9.7,14.66,63.5,2250.098545,105,0.614566304,1,6.2,10.04,45,0.832141888,88,88733.22954,43999.77399,132733.0035,5214.5,,4.985181644,7782.24,9658.2,12175.44
596,1067,337,87.10059163,30.22867854,7.672727273,12.20078725,54.98078725,21.51508903,116.9470961,95.58762887,2269.605751,66,9.7,14.72,63.5,1738.207888,106,0.614566304,1,6.2,10.04,45,0.494273346,88,92936.33127,39411.1714,132347.5027,5905.2,,5.534395501,10584.64,13098.88,16559.84
597,1089,336,83.40191377,30.73737374,7.653902663,12.15702479,55.03535354,21.8204775,124.4318764,95.55188246,2287.531112,67,9.7,14.72,63.5,2040.814765,106,0.614566304,1,6.2,10.04,45,1.462443296,89,90824.68409,41809.11046,132633.7946,6155.2,,5.652157943,10802.88,13336.16,16901.28
598,1078,348,83.11843541,30.6038961,7.651205937,12.1593692,55.08951763,22.19313544,122.9314951,95.68089054,2287.531112,67,9.7,14.72,63.5,2082.623296,106,0.614566304,1,6.2,10.04,45,0.888979802,89,89601.67337,42780.16031,132381.8337,7067.3,,6.55593692,13367.2,16496,20913.2
599,1071,326,86.97120369,30.89915966,7.651167134,12.13154062,55.08169935,23.37049486,121.1095558,95.77030812,2287.531112,67,9.6,14.72,63.5,2081.623296,106,0.614566304,1,6.2,10.04,44.5,0.493083509,89,93146.15915,39481.71518,132627.8743,7249.3,,6.768720822,13280.4,16388.8,20563.2
600,1057,361,81.4687732,31.1589404,7.643897824,12.11229896,55.15373699,23.50879849,125.5467729,95.86471145,1748.765446,67,9.6,14.72,63.5,2480.773232,106,0.373270877,1,6.2,10.04,44.5,1,89,86112.49328,45322.38503,131434.8783,7180.4,,6.793188269,13106.8,16159.2,20294.4
601,1063,347,86.041005,31.61241769,7.639793039,12.07249294,55.25493885,24.5360301,116.1954276,95.84760113,2599.103549,67,9.6,14.72,63.5,2079.623296,106,0.373270877,1,6.2,10.1,44.5,1,89,91461.58831,40319.81338,131781.4017,6750.7,,6.350611477,13181.2,16242.2,20409.6
602,1059,349,90.95553006,31.29084042,7.636449481,12.09172805,55.21576959,24.68460812,100.3320919,96.0368272,2620.103549,67,9.6,14.72,63.5,1904.395525,107,0.634964184,1,6.2,10.1,44.5,0.327592616,89,96321.90634,35015.90009,131337.8064,6652.3,,6.281680831,13131.6,16174,20332.8
603,1046,359,88.6933859,30.94933078,7.638527725,12.10839388,55.17638623,24.83202677,104.6552783,96.2543021,2620.103549,67,9.6,14.72,63.5,1358.652933,107,0.634964184,1,6.4,10.1,44.5,0.113245614,89,92773.28165,37571.24492,130344.5266,7026.4,,6.717399618,13388.8,15979.8,20083.2
604,1007,403,87.00919641,30.43594836,7.647368421,12.13761668,55.06901688,24.13157895,107.4745963,96.54518371,2620.103549,67,9.6,14.72,63.5,1940.990684,107,0.695408645,1,6.4,10.1,44.5,0.634964184,89,87618.26078,43312.26229,130930.5231,6859.7,,6.812015889,12889.6,15401.8,19334.4
605,1000,402,88.16710493,30.642,7.653,12.12482,55.1065,23.3712,106.8091671,96.641,2620.103549,67,9.6,14.72,63.5,1939.990684,107,0.975199522,1,6.4,10.04,44.5,0.056622807,89,88167.10493,42937.28517,131104.3901,5982.9,,5.9829,10240,12244.8,15360
606,1004,393,92.07603033,30.40836653,7.644322709,12.16360558,55.1060757,23.81643426,98.43922465,96.90737052,2620.103549,67,9.6,14.78,63.5,1355.652933,107,0.975199522,1,6.4,10.04,44.5,1,90,92444.33445,38686.61529,131130.9497,6408.8,,6.383266932,12851.2,15349.8,19276.8
607,997,385,89.68777473,30.38615848,7.637913741,12.16521565,55.13390171,22.88254764,104.6611113,97.111334,2640.103549,67,9.6,14.78,64,2335.051845,107,1.125426341,1,6.4,10.04,44.5,0.191729935,90,89418.7114,40294.52784,129713.2392,6269.4,,6.288264794,12761.6,15230,19142.4
608,1042,359,85.31776987,30.86756238,7.630134357,12.14489443,55.27591171,22.32303263,109.1516664,97.13339731,2648.103549,67,9.6,14.78,64,2334.051845,107,0.624074265,1,6.4,10.04,44.5,0.257908645,90,88901.11621,39185.44824,128086.5644,5572.5,,5.347888676,10670.08,12720.96,16005.12
609,1056,345,80.74535717,30.89393939,7.629924242,12.13875,55.28456439,21.9842803,123.0539508,97.26799242,1642.006534,67,9.6,14.78,64,2333.051845,107,0.735488427,1,6.4,10.04,44.5,0.515127998,91,85267.09717,42453.61301,127720.7102,5990.4,,5.672727273,10813.44,12891.52,16220.16
610,1083,332,82.96116254,31.13481071,7.624099723,12.1267036,55.33056325,22.45401662,111.0950339,97.36842105,2923.457736,66,9.7,14.78,64,1141.94256,107,0.735488427,1,6.4,10.04,44.5,1,91,89846.93904,36883.55126,126730.4903,6643.9,,6.134718375,13862.4,16513.8,21010.2
611,1067,344,84.54448432,31.07029053,7.634770384,12.14106842,55.39831303,22.80984067,104.0637266,97.5388941,2923.457736,66,9.7,14.78,64,1258.331537,108,0.735488427,1,6.4,10.04,44.5,0.775712365,91,90208.96477,35797.92196,126006.8867,7250.4,,6.795126523,13657.6,16292.6,20699.8
612,1081,346,84.00752858,30.63182239,7.642368178,12.18168363,55.43385754,23.28297872,99.10182081,97.79648474,2923.457736,66,9.7,14.78,64,1139.94256,108,0.735488427,1,6.4,10.04,45.5,0.125426341,91,90812.1384,34289.23,125101.3684,6618.5,,6.122571693,13836.8,16522.8,20971.4
613,1080,340,82.73798497,30.23888889,7.647685185,12.21138889,55.29490741,23.63296296,104.2667786,98.05555556,1814.075418,66,9.7,14.78,64,2923.457736,108,0.750190102,1,6.4,10.04,45.5,0.03483521,91,89357.02377,35450.70471,124807.7285,6868,,6.359259259,13824,16519,20952
614,1050,377,76.64482044,30.70952381,7.64647619,12.18788571,55.39761905,23.62247619,118.1507092,98.11714286,1814.075418,66,9.7,14.78,64,2922.457736,108,0.694119337,1,6.3,10.04,46,0.750190102,91,80477.06146,44542.81736,125019.8788,7528.6,,7.170095238,15876,19269.12,24444
615,1029,383,79.02146432,31.32264334,7.642857143,12.13189504,55.46841594,23.66870748,116.0200356,98.08551992,1352.882747,66,9.7,14.78,64.5,2921.457736,108,0.694119337,1,6.3,10.1,45.5,0.841659678,91,81313.08678,44435.67364,125748.7604,6708.3,,6.519241983,12965.4,15729,19962.6
616,1036,392,76.81385385,31.33783784,7.649227799,12.12233591,55.48938224,23.09295367,119.2997948,98.21332046,1549.760627,66,9.7,14.78,64.5,2920.457736,109,0.639513317,1,6.3,10.1,45,0.103771826,91,79579.15259,46765.51957,126344.6722,6009.4,,5.800579151,10442.88,12679.36,16078.72
617,1048,365,85.10484138,31.14599237,7.64351145,12.13496183,55.39503817,23.17509542,103.9382598,98.39885496,2920.736763,66,9.8,14.78,64.5,1184.292347,109,0.639513317,1,6.2,10.1,45,0.374357406,92,89189.87377,37937.46481,127127.3386,5924.1,,5.652767176,10396.16,12816.64,16432.64
618,1073,358,81.67557264,31.01770736,7.642590867,12.13966449,55.26234856,22.07157502,108.7414006,98.59459459,1871.969891,66,9.8,14.78,64.5,1460.368381,109,0.517955405,1,6.2,10.1,45,0.465278585,92,87637.88944,38929.4214,126567.3108,5490.1,,5.116589003,10644.16,13120.8,16824.64
619,1091,312,85.00308606,30.58570119,7.642529789,12.17211732,55.24014665,22.68643446,109.7323702,98.82859762,1871.969891,66,9.8,14.78,64.5,1459.368381,109,0.517955405,1,6.2,10.1,45,0.510463929,92,92738.36689,34236.4995,126974.8664,5897.1,,5.405224565,10822.72,13340.8,17106.88
620,1114,298,78.04980477,30.87791741,7.640754039,12.1435009,55.27827648,22.88429084,130.5684799,98.83931777,2188.552572,66,9.7,14.78,64.5,1563.030203,109,0.517955405,1,6.2,10.1,45,0.110768328,92,86947.48252,38909.407,125856.8895,6876.2,,6.172531418,13813.6,17023.6,21611.6
621,1115,322,75.13197553,31.30762332,7.624394619,12.10782063,55.38923767,23.07452915,130.2324339,98.83408072,2188.552572,66,9.7,14.78,64.5,1562.030203,109,0.456581815,1,6.2,10.1,45,0.639513317,92,83772.15272,41934.84371,125706.9964,6928.3,,6.213721973,13826,17002.4,21631
622,1083,315,80.65745327,31.64358264,7.608864266,12.0898615,55.48153278,23.77617729,123.2292018,98.8790397,2188.552572,66,9.8,14.78,64.5,1561.030203,109,0.456581815,1,6.2,10.04,45,0.517955405,92,87352.0219,38817.19856,126169.2205,6944.5,,6.412280702,13429.2,16480.8,21226.8
623,1098,325,76.44234076,31.33333333,7.620765027,12.12836066,55.38479053,23.52677596,127.3768636,99.19763206,2188.552572,66,9.8,14.78,64.5,1871.969891,110,0.456581815,1,6.2,10.04,45,0.264021773,92,83933.69016,41397.48067,125331.1708,6299.7,,5.737431694,10892.16,13388.16,17216.64
624,1079,324,79.16883432,31.07228916,7.617516219,12.16107507,55.43697868,23.73299351,121.9659506,99.42817424,1600.038846,66,9.8,14.78,64.5,1870.969891,110,0.808771665,1,6.2,10.04,45,0.45237884,92,85423.17223,39516.96799,124940.1402,6554.2,,6.074328082,13379.6,16438.6,21148.4
625,1071,333,75.13119389,30.95051354,7.625023343,12.18521008,55.50140056,23.7512605,132.5795743,99.58450047,1428.976018,66,9.8,14.78,65,1869.969891,110,0.808771665,1,6.2,10.04,45,0.157385,92,80465.50865,44148.99825,124614.5069,6741.6,,6.294677871,13280.4,16332.8,20991.6
626,1052,359,77.07428052,30.94961977,7.621577947,12.17775665,55.46197719,23.76254753,121.6547596,99.68346008,1904.5613,66,9.8,14.78,65,1599.038846,110,0.525512336,1,6.3,10.04,45,0.097565079,93,81082.14311,43674.0587,124756.2018,6853.5,,6.51473384,13255.2,16035.8,20619.2
627,1010,402,72.94786247,30.91980198,7.604653465,12.17493069,55.42821782,24.18633663,129.4440643,99.83663366,1904.5613,66,9.8,14.78,65,1598.038846,110,0.983196779,1,6.3,9.98,45,0.267999352,93,73677.34109,52036.51385,125713.8549,7602.2,,7.526930693,15271.2,18433.68,23755.2
628,1003,392,79.83906647,30.23828514,7.623928215,12.22111665,55.31754736,24.50518445,118.5142075,100.1684945,1904.5613,66,9.8,14.78,65,1597.038846,110,0.566847855,1,6.3,9.98,45,1,93,80078.58367,46457.56936,126536.153,6628.9,,6.609072782,12637.8,15293.6,19658.8
629,1023,394,80.14123714,30.18475073,7.650928641,12.22580645,55.27223851,24.44330401,114.3098785,100.3284457,2070.439278,65,9.9,14.78,65,1495.000171,111,0.566847855,1,6.3,9.98,45,0.21110521,93,81984.4856,45038.09213,127022.5777,6652.6,,6.503030303,12889.8,15653.8,20255.4
630,1012,385,77.6552332,30.06422925,7.64416996,12.22496047,55.26037549,24.05256917,127.8722548,100.4990119,1494.802283,65,9.9,14.78,65,2070.439278,111,0.508078739,1,6.3,9.98,46,0.545767117,93,78587.09599,49230.81811,127817.9141,6206,,6.132411067,12751.2,15471.8,20037.6
631,1015,367,82.42018187,29.94876847,7.646896552,12.23310345,55.23349754,23.38502463,121.1460294,100.7133005,2611.939392,65,9.9,14.84,65,1596.466055,111,0.508078739,1,6.2,10.04,46,1,93,83656.48459,44460.5928,128117.0774,6413.3,,6.318522167,12586,15523.2,20097
632,1031,380,85.16335285,29.87681862,7.650339476,12.24469447,55.25509214,22.63899127,105.8415438,100.8748788,2611.939392,65,9.9,14.84,65,1572.426645,111,0.508078739,1,6.2,10.04,46,1,93,87803.41679,40219.78666,128023.2034,6209.8,,6.023084384,12784.4,15775,20413.8
633,1041,340,86.80774725,30.26416907,7.628818444,12.22086455,55.2660903,23.03150817,112.1374171,100.920269,2611.939392,65,9.9,14.84,65,1571.426645,112,0.533277357,1,6.2,9.98,46,0.13369571,93,90366.86489,38126.72181,128493.5867,6161.9,,5.919212296,10326.72,12706.56,16489.44
634,1019,363,79.82364267,29.89303238,7.637880275,12.2524632,55.28655545,22.49578018,128.1404045,101.1756624,2611.939392,65,9.9,14.84,64,1570.426645,112,0.266638679,1,6.2,9.98,46,1,94,81340.29189,46514.96682,127855.2587,6727.9,,6.602453386,12635.6,15566,20176.2
635,1032,362,78.57348919,30.13953488,7.641666667,12.24831395,55.39534884,22.27189922,125.9254829,101.2858527,1367.684471,65,9.5,14.9,64.5,2611.939392,112,0.266638679,1,6.3,9.98,46,0.170869364,94,81087.84085,45585.02481,126672.8657,6094.5,,5.905523256,10402.56,12617.92,15686.4
636,1037,362,80.48552499,29.9045323,7.656027001,12.26798457,55.41996143,22.72044359,119.1737047,101.4619094,2751.477372,63,9.5,14.9,64.5,1568.426645,112,0.266638679,1,6.3,9.98,46,0.388425794,94,83463.48941,43140.88109,126604.3705,6518.4,,6.285824494,13066.2,15878.6,19703
637,1029,381,79.793346,30.34888241,7.637706511,12.23632653,55.52866861,22.80116618,117.9554116,101.5072886,1484.318118,63,9.5,14.9,64.5,2751.477372,112,0.826660801,1,6.3,9.98,46,0.111874559,94,82107.35304,44941.0118,127048.3648,7045.1,,6.846550049,12965.4,15718.4,19551
638,1048,358,81.1537304,30.91698473,7.636545802,12.19118321,55.58110687,23.64723282,119.1639425,101.4742366,1700.507004,63,9.5,14.9,64.5,2750.477372,113,0.826660801,1,6.3,9.98,45.5,0.158911249,94,85049.10946,42660.6914,127709.8009,6406.4,,6.112977099,13204.8,16006.2,19912
639,1033,380,81.5867692,31.2768635,7.632913843,12.14528558,55.5750242,22.96544046,115.0920655,101.5082285,1700.507004,62,9.6,14.9,64.5,2749.477372,113,0.615799605,1,6.3,9.98,45.5,0.080562924,94,84279.13258,43734.98491,128014.1175,6331.4,,6.129138432,13015.8,15769.6,19833.6
640,1028,378,80.92797402,31.09338521,7.630058366,12.15494163,55.55593385,22.6061284,119.0265324,101.6994163,2057.836518,62,9.6,14.9,64.5,2748.477372,113,0.615799605,1,6.3,9.98,45.5,0.250252461,94,83193.95729,44992.02925,128185.9865,5997.9,,5.834533074,10362.24,12549.92,15790.08
641,1022,407,84.03045629,31.47064579,7.637377691,12.11751468,55.48581213,22.51692759,103.8125974,101.7289628,2774.014382,63,9.6,14.96,64.5,1484.318118,113,0.615799605,1,6.2,9.98,45.5,0.653321602,94,85879.12633,42251.72714,128130.8535,6976.8,,6.826614481,12672.8,15610.8,19622.4
642,1028,398,85.89987986,31.26070039,7.646789883,12.1463035,55.63667315,23.16050584,101.5055264,101.8939689,2774.014382,63,9.6,14.96,64.5,992.5343226,113,0.615799605,1,6.2,9.98,45.5,0.344627313,95,88305.0765,40399.19952,128704.276,6274.1,,6.103210117,12747.2,15721.8,19737.6
643,1028,391,87.21563289,31.36478599,7.652626459,12.13994163,55.65418288,24.09474708,101.0296545,101.9990272,2774.014382,63,9.6,14.96,65,1470.646947,113,0.615799605,1,6.2,9.98,46,0.196811802,95,89657.67061,39502.5949,129160.2655,6760.7,,6.57655642,12747.2,15733.8,19737.6
644,980,443,79.44978493,30.89693878,7.653367347,12.17030612,55.70663265,24.61826531,118.0070822,102.2540816,1522.842132,63,9.6,14.96,65,2774.014382,113,0.531124068,1,6.2,9.98,46,1,95,77860.78923,52277.13743,130137.9267,7666.6,,7.823061224,14582.4,18000.72,22579.2
645,953,427,82.52560726,30.43756558,7.653934942,12.20377754,55.63116474,24.32203568,125.4898447,102.4847849,1484.890201,63,9.6,15.02,65,2773.014382,114,0.531124068,1,6.2,9.98,46,1.556484232,95,78646.90372,53584.16368,132231.0674,6062.7,,6.361699895,11817.2,14588.4,18297.6
646,965,432,81.17172153,29.96165803,7.660103627,12.23643523,55.59948187,23.15160622,123.757138,102.7678756,1492.550025,63,9.7,15.02,65,2772.014382,114,0.531124068,1,6.2,9.98,46.5,0.556484232,95,78330.71128,53463.0836,131793.7949,5632,,5.83626943,9572.8,11827.2,14976.8
647,985,408,82.14581435,30.17055838,7.656751269,12.22150254,55.53857868,22.20091371,126.19429,102.8822335,1589.550025,63,9.7,15.02,65,2771.014382,114,0.50081484,1,6.2,9.98,46.5,1,95,80913.62713,51487.27031,132400.8974,5050.5,,5.127411168,9771.2,12067.04,15287.2
648,1004,389,91.34998153,30.02191235,7.662649402,12.24948207,55.68177291,22.70657371,104.5575325,103.0916335,2795.587993,63,9.7,15.02,65,1465.646947,114,0.50081484,1,6.2,9.98,46.5,0.027280729,95,91715.38146,40672.88014,132388.2616,6049.5,,6.025398406,12449.6,15386.6,19477.6
649,984,413,91.3915483,30.11178862,7.645731707,12.2404878,55.77896341,22.84105691,102.3402595,103.245935,2795.587993,63,9.7,15.02,65,1520.843762,114,0.50081484,1,6.2,9.98,46.5,0.632055217,96,89929.28352,42266.52717,132195.8107,6951,,7.06402439,14641.92,18056.16,22907.52
650,975,423,89.81841254,29.87487179,7.645025641,12.26676923,55.85384615,22.91435897,106.9094687,103.4810256,2795.587993,63,9.7,15.02,65,1589.550025,114,0.50081484,1,6.2,9.98,46.5,0.26037721,96,87572.95223,45222.70528,132795.6575,6469.1,,6.634974359,12090,14907.8,18915
651,1006,411,86.42408264,30.30218688,7.630318091,12.23793241,55.86182903,22.92375746,114.4419195,103.5188867,2795.587993,63,9.7,15.02,65,1588.550025,114,0.576850861,1,6.2,9.98,46,0.26037721,96,86942.62714,47035.62891,133978.256,5946.4,,5.910934394,9979.52,12281.76,15613.12
652,1009,427,83.66329513,30.38057483,7.615163528,12.23561943,55.88453915,22.31843409,115.5842797,103.7086224,1624.779403,63,9.7,15.02,65,2795.587993,115,0.576850861,1,6.2,9.98,45.5,0.001629679,96,84416.26479,49354.48741,133770.7522,6226.3,,6.170763132,12511.6,15367.4,19574.6
653,1022,400,86.26815413,30.36105675,7.604403131,12.22483366,55.93982387,23.11017613,118.1083344,103.7798434,1523.947343,63,9.7,14.96,65,2794.587993,115,0.576118786,1,6.2,9.98,45.5,0.161415002,96,88166.05352,47243.33375,135409.3873,6069.9,,5.939236791,10138.24,12434.72,15861.44
654,1012,403,90.67902295,30.3715415,7.597035573,12.23011858,55.9194664,23.06828063,109.5690029,103.9673913,1742.247583,63,9.7,14.9,65,2793.587993,115,0.576118786,1,6.2,9.98,45.5,0.348066762,96,91767.17123,44156.30815,135923.4794,6627.3,,6.548715415,12548.8,15376.4,19632.8
655,1020,389,92.61975628,30.89411765,7.593529412,12.18523529,55.99068627,23.4854902,107.1596175,103.872549,2843.724986,63,9.7,14.9,65,1522.947343,116,0.339530975,1,6.2,9.98,45.5,0.855672064,96,94472.15141,41685.09119,136157.2426,6315.2,,6.191372549,12648,15490.8,19788
656,1014,418,84.93023737,30.74457594,7.5882643,12.18532544,55.8964497,22.57140039,120.2861476,104.0276134,1742.247583,63,9.4,14.9,65,2843.724986,116,0.339530975,1,6.2,10.04,45.5,0.576850861,96,86119.26069,50279.60971,136398.8704,6124.2,,6.03964497,12573.6,15389,19063.2
657,1016,377,85.61565286,30.5738189,7.586614173,12.19391732,55.8503937,23.13799213,134.3247417,104.1811024,1627.531144,63,9.4,14.9,65,2842.724986,116,0.339530975,1,6.2,10.04,45.5,0.783580764,96,86985.50331,50640.42762,137625.9309,5830.8,,5.738976378,10078.72,12332.8,15280.64
658,1038,391,88.1313811,29.96820809,7.606647399,12.22271676,55.75963391,22.89749518,118.1299795,104.4788054,1627.531144,63,9.4,14.9,65,2841.724986,116,0.67906195,1,6.2,10.04,46,0.815593244,96,91480.37358,46188.82199,137669.1956,6433.9,,6.198362235,12871.2,15791.4,19514.4
659,1027,388,86.84188418,30.08568647,7.599610516,12.21536514,55.83252191,24.00525803,125.0492786,104.5822785,1481.442701,63,9.4,14.9,65,2840.724986,116,0.665532319,1,6.2,10.1,46,1,96,89186.61505,48519.12011,137705.7352,6684.4,,6.508666018,12734.8,15609.6,19307.6
660,1005,413,85.29866577,29.94129353,7.60199005,12.22979104,55.76467662,23.7638806,127.3467715,104.8358209,2951.012895,63,9.4,14.9,65,1739.247583,116,0.665532319,1,6.2,10.1,46,0.875893902,96,85725.1591,52594.21662,138319.3757,7159,,7.123383085,14954.4,18336,22672.8
661,992,444,85.74851405,30.04133065,7.605241935,12.21899194,55.8452621,22.98074597,121.2504184,105.0060484,2951.012895,64,9.4,14.84,65.5,1609.700019,117,0.665532319,1,6.2,10.1,46.5,0.416781772,97,85062.52594,53835.18579,138897.7117,6473.4,,6.525604839,12300.8,15088.8,18649.6
662,1000,420,92.76881913,30.532,7.6056,12.1853,55.8845,23.2966,112.0389226,104.968,3236.662229,64,9.4,14.84,65.5,1479.442701,117,0.665532319,1,6.2,10.1,46.5,0.708390886,97,92768.81913,47056.34748,139825.1666,5952.5,,5.9525,9920,12168.96,15040
663,1014,403,85.61603089,30.66962525,7.596942801,12.17100592,55.89792899,23.62159763,131.8235773,105.0394477,1812.718964,64,9.4,14.84,65.5,3236.662229,117,0.752194898,1,6.2,10.1,46,0.104059747,98,86814.65532,53124.90167,139939.557,6231.4,,6.145364892,12573.6,15406.6,19063.2
664,1012,396,82.20471207,30.52272727,7.587549407,12.1694664,55.85326087,23.13814229,145.1382401,105.2173913,1812.718964,64,9.3,14.84,65.5,3235.662229,117,0.752194898,1,6.2,10.1,46,1,98,83191.16861,57474.74307,140665.9117,6103.2,,6.03083004,12548.8,15357.2,18823.2
665,1047,355,84.35897401,30.13276027,7.601719198,12.22028653,55.83285578,22.53610315,145.3783307,105.52149,1865.714197,64,9.4,14.84,65.5,3234.662229,117,0.752194898,1,6.2,10.1,45.5,1.782012264,98,88323.84579,51609.3074,139933.1532,5343.9,,5.104011461,10386.24,12734.4,15746.88
666,1071,347,88.30173723,29.78338002,7.61372549,12.24268908,55.73996265,21.88272642,127.9905879,105.745098,1865.714197,60,9.4,14.78,65.5,3233.662229,117,0.528719777,1,6.2,10.1,45.5,0.782012264,98,94571.16057,44412.73399,138983.8946,5848.3,,5.460597572,10624.32,13046.88,16107.84
667,1080,343,85.49437271,29.86666667,7.623888889,12.24372222,55.79768519,22.35898148,135.1409215,105.8666667,1664.807873,60,9.4,14.78,65.5,3232.662229,117,0.45269154,1,6.2,10.1,45.5,1,98,92333.92253,46353.33608,138687.2586,6703.4,,6.206851852,13392,16467.6,20304
668,1085,332,92.59086101,30.09493088,7.610138249,12.23345622,55.82995392,23.56709677,116.8158395,105.9880184,3269.130166,60,9.4,14.78,65,1864.714197,118,0.45269154,1,6.1,10.1,45.5,0.289303299,98,100461.0842,38782.85871,139243.9429,7168.4,,6.606820276,13237,16514,20398
